date,user,pc,activity
2011-05-02 07:47:00,JRR2745,PC-8704,Logon
2011-05-02 07:47:00,KAH2398,PC-6706,Logon
2011-05-02 07:47:00,KGB0500,PC-5230,Logon
2011-05-02 07:47:00,KJR1377,PC-6207,Logon
2011-05-02 07:47:00,KMS1530,PC-8142,Logon
2011-05-02 07:47:00,KPO3619,PC-6859,Logon
2011-05-02 07:47:00,KRB3120,PC-2945,Logon
2011-05-02 07:47:00,LRM1922,PC-4004,Logon
2011-05-02 07:47:00,LVH1790,PC-7682,Logon
2011-05-02 07:47:00,MAY0978,PC-4093,Logon
2011-05-02 07:47:00,MBS1375,PC-4798,Logon
2011-05-02 07:47:00,MCM2189,PC-5143,Logon
2011-05-02 07:47:00,MDD1920,PC-0515,Logon
2011-05-02 07:47:00,MKO0749,PC-5607,Logon
2011-05-02 07:47:00,MMW1927,PC-8869,Logon
2011-05-02 07:47:00,MWH1018,PC-1727,Logon
2011-05-02 07:47:00,NTH2822,PC-2380,Logon
2011-05-02 07:47:00,OVM1496,PC-9813,Logon
2011-05-02 07:47:00,PJC1252,PC-7983,Logon
2011-05-02 07:47:00,QJA3887,PC-7582,Logon
2011-05-02 07:47:00,RBB3867,PC-6108,Logon
2011-05-02 07:47:00,RCM1372,PC-5869,Logon
2011-05-02 07:47:00,RRH3057,PC-7121,Logon
2011-05-02 07:47:00,SAM3855,PC-2428,Logon
2011-05-02 07:47:00,SER0621,PC-5436,Logon
2011-05-02 07:47:00,SES2670,PC-9297,Logon
2011-05-02 07:47:00,SJS1415,PC-7414,Logon
2011-05-02 07:47:00,SME0418,PC-5619,Logon
2011-05-02 07:47:00,SPW0753,PC-2009,Logon
2011-05-02 07:47:00,TAD1414,PC-5028,Logon
2011-05-02 07:47:00,TGC1489,PC-6406,Logon
2011-05-02 07:47:00,TMB1474,PC-1865,Logon
2011-05-02 07:47:00,TQR3104,PC-5768,Logon
2011-05-02 07:47:00,VAC3966,PC-1907,Logon
2011-05-02 07:47:00,VKM1515,PC-4728,Logon
2011-05-02 07:47:00,WNO1466,PC-3303,Logon
2011-05-02 07:47:00,YFT1382,PC-9907,Logon
2011-05-02 07:47:00,ZAW3833,PC-3912,Logon
2011-05-02 07:47:15,CAG3049,PC-0822,Logon
2011-05-02 07:48:00,ABH1181,PC-6343,Logon
2011-05-02 07:48:00,ACM3964,PC-7773,Logon
2011-05-02 07:48:00,ACW1707,PC-0775,Logon
2011-05-02 07:48:00,ADC1469,PC-7234,Logon
2011-05-02 07:48:00,AGW1590,PC-7132,Logon
2011-05-02 07:48:00,AJB1380,PC-3876,Logon
2011-05-02 07:48:00,AME1361,PC-4843,Logon
2011-05-02 07:48:00,AMS0630,PC-4003,Logon
2011-05-02 07:48:00,BDP0031,PC-4954,Logon
2011-05-02 07:48:00,BJC0366,PC-9899,Logon
2011-05-02 07:48:00,BKF0427,PC-1084,Logon
2011-05-02 07:48:00,BLS3327,PC-7493,Logon
2011-05-02 07:48:00,BYL2133,PC-2082,Logon
2011-05-02 07:48:00,CBB3018,PC-7702,Logon
2011-05-02 07:48:00,CCT2165,PC-2738,Logon
2011-05-02 07:48:00,CJS1932,PC-6206,Logon
2011-05-02 07:48:00,CKH0705,PC-1418,Logon
2011-05-02 07:48:00,CTP3877,PC-4397,Logon
2011-05-02 07:48:00,DQS0752,PC-4133,Logon
2011-05-02 07:48:00,FXD3105,PC-7615,Logon
2011-05-02 07:48:00,HBM2126,PC-6386,Logon
2011-05-02 07:48:00,HCO3108,PC-5337,Logon
2011-05-02 07:48:00,HMM2628,PC-4056,Logon
2011-05-02 07:48:00,HUM0431,PC-1451,Logon
2011-05-02 07:48:00,IAG2742,PC-4593,Logon
2011-05-02 07:48:00,IIW0361,PC-3467,Logon
2011-05-02 07:48:00,IPB1935,PC-6801,Logon
2011-05-02 07:48:00,IRT2811,PC-1510,Logon
2011-05-02 07:48:00,IRW2130,PC-7744,Logon
2011-05-02 07:48:00,JJY3112,PC-4898,Logon
2011-05-02 07:48:00,JRP0250,PC-4959,Logon
2011-05-02 07:48:00,JSJ2743,PC-3591,Logon
2011-05-02 07:48:00,KCG0979,PC-7422,Logon
2011-05-02 07:48:00,KCR2291,PC-1603,Logon
2011-05-02 07:48:00,KLG0439,PC-0698,Logon
2011-05-02 07:48:00,KSW0206,PC-4396,Logon
2011-05-02 07:48:00,LBF1992,PC-7796,Logon
2011-05-02 07:48:00,LBR1387,PC-1319,Logon
2011-05-02 07:48:00,LMD2804,PC-0617,Logon
2011-05-02 07:48:00,LRT0447,PC-8425,Logon
2011-05-02 07:48:00,MCR3885,PC-2721,Logon
2011-05-02 07:48:00,MJC1471,PC-8731,Logon
2011-05-02 07:48:00,MVB3343,PC-7814,Logon
2011-05-02 07:48:00,MXG0821,PC-6707,Logon
2011-05-02 07:48:00,NJM0440,PC-0411,Logon
2011-05-02 07:48:00,OCH2853,PC-2512,Logon
2011-05-02 07:48:00,OHF0078,PC-0296,Logon
2011-05-02 07:48:00,OKF2007,PC-1957,Logon
2011-05-02 07:48:00,OXS0363,PC-5865,Logon
2011-05-02 07:48:00,PWG3063,PC-5555,Logon
2011-05-02 07:48:00,RAC0362,PC-1584,Logon
2011-05-02 07:48:00,RGM3111,PC-1939,Logon
2011-05-02 07:48:00,SBO3115,PC-9404,Logon
2011-05-02 07:48:00,SCL0022,PC-3317,Logon
2011-05-02 07:48:00,TAW2664,PC-6853,Logon
2011-05-02 07:48:00,TJM3340,PC-1221,Logon
2011-05-02 07:48:00,TLW2668,PC-8333,Logon
2011-05-02 07:48:00,TWH1178,PC-9304,Logon
2011-05-02 07:48:00,VHH0485,PC-0827,Logon
2011-05-02 07:48:00,VJB1928,PC-7171,Logon
2011-05-02 07:48:00,VNC1607,PC-7356,Logon
2011-05-02 07:48:00,WKH1787,PC-8608,Logon
2011-05-02 07:48:00,WNW2002,PC-6583,Logon
2011-05-02 07:48:00,XCJ0023,PC-9020,Logon
2011-05-02 07:48:00,ZAF3065,PC-6389,Logon
2011-05-02 07:48:00,ZCE3578,PC-9056,Logon
2011-05-02 07:49:00,AMA2808,PC-3872,Logon
2011-05-02 07:49:00,APA1788,PC-5022,Logon
2011-05-02 07:49:00,BRJ2151,PC-1551,Logon
2011-05-02 07:49:00,BYC3970,PC-0790,Logon
2011-05-02 07:49:00,CDW2000,PC-5957,Logon
2011-05-02 07:49:00,CHH3583,PC-5554,Logon
2011-05-02 07:49:00,CRT2273,PC-1815,Logon
2011-05-02 07:49:00,DAL1943,PC-4763,Logon
2011-05-02 07:49:00,DJH1506,PC-8917,Logon
2011-05-02 07:49:00,DRF1498,PC-9560,Logon
2011-05-02 07:49:00,DTT1716,PC-2558,Logon
2011-05-02 07:49:00,ECA0976,PC-0583,Logon
2011-05-02 07:49:00,EPC3889,PC-1409,Logon
2011-05-02 07:49:00,FBD2277,PC-3778,Logon
2011-05-02 07:49:00,FNB1512,PC-9503,Logon
2011-05-02 07:49:00,GCH0735,PC-7657,Logon
2011-05-02 07:49:00,GLB0419,PC-0340,Logon
2011-05-02 07:49:00,GNG2812,PC-0923,Logon
2011-05-02 07:49:00,HZM3056,PC-8827,Logon
2011-05-02 07:49:00,IGP1784,PC-9601,Logon
2011-05-02 07:49:00,IHS0816,PC-3157,Logon
2011-05-02 07:49:00,JAB2131,PC-3914,Logon
2011-05-02 07:49:00,JCP3883,PC-7628,Logon
2011-05-02 07:49:00,JET2299,PC-8010,Logon
2011-05-02 07:49:00,JLA0030,PC-4357,Logon
2011-05-02 07:49:00,JMC2806,PC-5034,Logon
2011-05-02 07:49:00,JSM3334,PC-4589,Logon
2011-05-02 07:49:00,KFG2735,PC-2786,Logon
2011-05-02 07:49:00,KHC3350,PC-4897,Logon
2011-05-02 07:49:00,LCH2740,PC-3546,Logon
2011-05-02 07:49:00,LFR0075,PC-1308,Logon
2011-05-02 07:49:00,LKC1944,PC-9159,Logon
2011-05-02 07:49:00,LRM1362,PC-7080,Logon
2011-05-02 07:49:00,NMS1493,PC-1757,Logon
2011-05-02 07:49:00,PAF1373,PC-6593,Logon
2011-05-02 07:49:00,PSC1608,PC-8547,Logon
2011-05-02 07:49:00,QNG2121,PC-4362,Logon
2011-05-02 07:49:00,QYG1180,PC-0400,Logon
2011-05-02 07:49:00,RAH2750,PC-5725,Logon
2011-05-02 07:49:00,RWN1705,PC-9366,Logon
2011-05-02 07:49:00,SAC3963,PC-5684,Logon
2011-05-02 07:49:00,SED0972,PC-0910,Logon
2011-05-02 07:49:00,SIS3576,PC-7467,Logon
2011-05-02 07:49:00,TAC3330,PC-2771,Logon
2011-05-02 07:49:00,TJL2113,PC-1668,Logon
2011-05-02 07:49:00,UCG0322,PC-5746,Logon
2011-05-02 07:49:00,UIM2818,PC-1627,Logon
2011-05-02 07:49:00,WPR1884,PC-8513,Logon
2011-05-02 07:49:00,WSM2798,PC-0346,Logon
2011-05-02 07:50:00,ABH2671,PC-1249,Logon
2011-05-02 07:50:00,ACR0748,PC-6296,Logon
2011-05-02 07:50:00,AEP1930,PC-1915,Logon
2011-05-02 07:50:00,ARH1610,PC-9157,Logon
2011-05-02 07:50:00,CAG3622,PC-8972,Logon
2011-05-02 07:50:00,CSL0428,PC-5364,Logon
2011-05-02 07:50:00,CSM2819,PC-9104,Logon
2011-05-02 07:50:00,CSR3225,PC-8179,Logon
2011-05-02 07:50:00,CTH0737,PC-7446,Logon
2011-05-02 07:50:00,CTJ2794,PC-3446,Logon
2011-05-02 07:50:00,DOS1990,PC-7499,Logon
2011-05-02 07:50:00,DWC2994,PC-5895,Logon
2011-05-02 07:50:00,EMR3880,PC-9792,Logon
2011-05-02 07:50:00,ESS3341,PC-2910,Logon
2011-05-02 07:50:00,GDM3960,PC-7415,Logon
2011-05-02 07:50:00,GJM2800,PC-0153,Logon
2011-05-02 07:50:00,GKL1516,PC-2572,Logon
2011-05-02 07:50:00,HDN2609,PC-8185,Logon
2011-05-02 07:50:00,IJC3881,PC-0365,Logon
2011-05-02 07:50:00,ISR1364,PC-1533,Logon
2011-05-02 07:50:00,KCL2310,PC-2411,Logon
2011-05-02 07:50:00,KIG1594,PC-1130,Logon
2011-05-02 07:50:00,KSO2224,PC-6807,Logon
2011-05-02 07:50:00,LGS3477,PC-3319,Logon
2011-05-02 07:50:00,LIC3646,PC-3983,Logon
2011-05-02 07:50:00,MRB2390,PC-7017,Logon
2011-05-02 07:50:00,NAR1527,PC-8274,Logon
2011-05-02 07:50:00,NEC2446,PC-0253,Logon
2011-05-02 07:50:00,OWD0981,PC-5621,Logon
2011-05-02 07:50:00,OZH2737,PC-4770,Logon
2011-05-02 07:50:00,RAH1514,PC-7253,Logon
2011-05-02 07:50:00,RAS0356,PC-0165,Logon
2011-05-02 07:50:00,RHB1721,PC-9995,Logon
2011-05-02 07:50:00,SBJ3628,PC-7966,Logon
2011-05-02 07:50:00,SBS1606,PC-5790,Logon
2011-05-02 07:50:00,TAP0631,PC-7295,Logon
2011-05-02 07:50:00,TJE1945,PC-1438,Logon
2011-05-02 07:50:00,UMM3017,PC-2471,Logon
2011-05-02 07:50:00,VCR3103,PC-8015,Logon
2011-05-02 07:50:00,XBH0357,PC-0750,Logon
2011-05-02 07:50:00,YDE3069,PC-3063,Logon
2011-05-02 07:50:00,ZWS3625,PC-0695,Logon
2011-05-02 07:51:00,AKD0272,PC-4599,Logon
2011-05-02 07:51:00,ANF3332,PC-8927,Logon
2011-05-02 07:51:00,ARL2672,PC-8056,Logon
2011-05-02 07:51:00,BMM3328,PC-6347,Logon
2011-05-02 07:51:00,BNC1497,PC-5445,Logon
2011-05-02 07:51:00,BPD2437,PC-8538,Logon
2011-05-02 07:51:00,BRB2143,PC-7907,Logon
2011-05-02 07:51:00,BXT2678,PC-1495,Logon
2011-05-02 07:51:00,CAR2244,PC-0194,Logon
2011-05-02 07:51:00,CTH0626,PC-3118,Logon
2011-05-02 07:51:00,FNM2124,PC-3075,Logon
2011-05-02 07:51:00,GES2626,PC-8285,Logon
2011-05-02 07:51:00,GRP0277,PC-2590,Logon
2011-05-02 07:51:00,HJG3868,PC-1906,Logon
2011-05-02 07:51:00,HJV1586,PC-2359,Logon
2011-05-02 07:51:00,HTC1750,PC-8999,Logon
2011-05-02 07:51:00,IMN1730,PC-4983,Logon
2011-05-02 07:51:00,ISB0256,PC-3808,Logon
2011-05-02 07:51:00,JDH0295,PC-9288,Logon
2011-05-02 07:51:00,JNG1998,PC-8238,Logon
2011-05-02 07:51:00,KBV1602,PC-8464,Logon
2011-05-02 07:51:00,KCT3965,PC-4540,Logon
2011-05-02 07:51:00,KEW1179,PC-5217,Logon
2011-05-02 07:51:00,KHC2129,PC-3421,Logon
2011-05-02 07:51:00,KLP3864,PC-6208,Logon
2011-05-02 07:51:00,KMB1379,PC-2614,Logon
2011-05-02 07:51:00,LCH1789,PC-7284,Logon
2011-05-02 07:51:00,LRW1502,PC-5556,Logon
2011-05-02 07:51:00,MDM3580,PC-4867,Logon
2011-05-02 07:51:00,MRS1520,PC-9551,Logon
2011-05-02 07:51:00,MVO2746,PC-2836,Logon
2011-05-02 07:51:00,NCT0983,PC-0019,Logon
2011-05-02 07:51:00,NMP3872,PC-5052,Logon
2011-05-02 07:51:00,ROR3967,PC-3326,Logon
2011-05-02 07:51:00,RRM2175,PC-7962,Logon
2011-05-02 07:51:00,SGR1164,PC-2242,Logon
2011-05-02 07:51:00,SHC1585,PC-9075,Logon
2011-05-02 07:51:00,TAM1488,PC-8448,Logon
2011-05-02 07:51:00,TDC3116,PC-0988,Logon
2011-05-02 07:51:00,THM2665,PC-5794,Logon
2011-05-02 07:51:00,VBN0984,PC-2376,Logon
2011-05-02 07:51:00,ZAN1931,PC-5321,Logon
2011-05-02 07:51:02,BPN3051,PC-7465,Logon
2011-05-02 07:52:00,AYP3586,PC-6832,Logon
2011-05-02 07:52:00,BAT3066,PC-0912,Logon
2011-05-02 07:52:00,BAW0780,PC-1561,Logon
2011-05-02 07:52:00,BBH3587,PC-9150,Logon
2011-05-02 07:52:00,BGS0751,PC-2424,Logon
2011-05-02 07:52:00,CLG3616,PC-7383,Logon
2011-05-02 07:52:00,CNF0212,PC-5229,Logon
2011-05-02 07:52:00,CPT1533,PC-7363,Logon
2011-05-02 07:52:00,DHM1476,PC-4563,Logon
2011-05-02 07:52:00,DSA3620,PC-1778,Logon
2011-05-02 07:52:00,DSB2734,PC-7737,Logon
2011-05-02 07:52:00,GLF0226,PC-7065,Logon
2011-05-02 07:52:00,GNW3891,PC-6327,Logon
2011-05-02 07:52:00,HWP0364,PC-5942,Logon
2011-05-02 07:52:00,KEW2795,PC-8248,Logon
2011-05-02 07:52:00,KLL3118,PC-8563,Logon
2011-05-02 07:52:00,LAF1796,PC-8258,Logon
2011-05-02 07:52:00,LCW3879,PC-6378,Logon
2011-05-02 07:52:00,LMJ1783,PC-7733,Logon
2011-05-02 07:52:00,MCN0985,PC-1461,Logon
2011-05-02 07:52:00,SCB2814,PC-3671,Logon
2011-05-02 07:52:00,TZM0239,PC-9415,Logon
2011-05-02 07:52:00,VMW1500,PC-8908,Logon
2011-05-02 07:52:00,ZBW0132,PC-0300,Logon
2011-05-02 07:53:00,ADB0350,PC-9386,Logon
2011-05-02 07:53:00,ARM0076,PC-2054,Logon
2011-05-02 07:53:00,ATM1615,PC-9996,Logon
2011-05-02 07:53:00,BRG3113,PC-8389,Logon
2011-05-02 07:53:00,CCH1508,PC-3258,Logon
2011-05-02 07:53:00,CKH2797,PC-8523,Logon
2011-05-02 07:53:00,CMD0613,PC-8839,Logon
2011-05-02 07:53:00,CRJ3070,PC-5388,Logon
2011-05-02 07:53:00,ETG2821,PC-3891,Logon
2011-05-02 07:53:00,FKM1622,PC-9773,Logon
2011-05-02 07:53:00,GCL1782,PC-8259,Logon
2011-05-02 07:53:00,ISR1477,PC-7476,Logon
2011-05-02 07:53:00,JJS3884,PC-4155,Logon
2011-05-02 07:53:00,MDE2114,PC-9006,Logon
2011-05-02 07:53:00,NSC1939,PC-1134,Logon
2011-05-02 07:53:00,NSM1464,PC-6994,Logon
2011-05-02 07:53:00,RJO1791,PC-0869,Logon
2011-05-02 07:53:00,RVV0317,PC-1918,Logon
2011-05-02 07:53:00,SAB3860,PC-9388,Logon
2011-05-02 07:53:00,SCC1896,PC-3791,Logon
2011-05-02 07:53:00,SVM0077,PC-0977,Logon
2011-05-02 07:53:00,TKD2115,PC-8683,Logon
2011-05-02 07:54:00,ACP2122,PC-7601,Logon
2011-05-02 07:54:00,APP1996,PC-4784,Logon
2011-05-02 07:54:00,BDJ3326,PC-6252,Logon
2011-05-02 07:54:00,CRM0139,PC-8757,Logon
2011-05-02 07:54:00,DWY3973,PC-5665,Logon
2011-05-02 07:54:00,FAL1867,PC-3068,Logon
2011-05-02 07:54:00,FKJ1521,PC-9359,Logon
2011-05-02 07:54:00,GFB1385,PC-0834,Logon
2011-05-02 07:54:00,HSH0292,PC-9236,Logon
2011-05-02 07:54:00,IKK3333,PC-1966,Logon
2011-05-02 07:54:00,IRP2018,PC-5690,Logon
2011-05-02 07:54:00,JBB1875,PC-0110,Logon
2011-05-02 07:54:00,JWB1519,PC-6947,Logon
2011-05-02 07:54:00,KPB1123,PC-2997,Logon
2011-05-02 07:54:00,LGF1503,PC-8063,Logon
2011-05-02 07:54:00,MNP0290,PC-3578,Logon
2011-05-02 07:54:00,NSW3199,PC-0828,Logon
2011-05-02 07:54:00,PAA2738,PC-3401,Logon
2011-05-02 07:54:00,PCA3344,PC-2570,Logon
2011-05-02 07:54:00,PCB1603,PC-7596,Logon
2011-05-02 07:54:00,PPP1295,PC-2585,Logon
2011-05-02 07:54:00,PSH3834,PC-5040,Logon
2011-05-02 07:54:00,QAS1692,PC-6090,Logon
2011-05-02 07:54:00,RAB2739,PC-5408,Logon
2011-05-02 07:54:00,WAW0422,PC-6986,Logon
2011-05-02 07:54:00,WBA1786,PC-4063,Logon
2011-05-02 07:54:00,ZOM0746,PC-7837,Logon
2011-05-02 07:55:00,ACW0426,PC-7481,Logon
2011-05-02 07:55:00,ADH0975,PC-7492,Logon
2011-05-02 07:55:00,AMH1481,PC-2583,Logon
2011-05-02 07:55:00,AOC0982,PC-0721,Logon
2011-05-02 07:55:00,ARW1507,PC-4502,Logon
2011-05-02 07:55:00,ATC1587,PC-2425,Logon
2011-05-02 07:55:00,AYA3962,PC-8534,Logon
2011-05-02 07:55:00,AZK0622,PC-5283,Logon
2011-05-02 07:55:00,BLL3585,PC-3079,Logon
2011-05-02 07:55:00,CAO3117,PC-0839,Logon
2011-05-02 07:55:00,CEC1352,PC-7905,Logon
2011-05-02 07:55:00,CMR1470,PC-0260,Logon
2011-05-02 07:55:00,CRC2747,PC-0496,Logon
2011-05-02 07:55:00,DBH1596,PC-2202,Logon
2011-05-02 07:55:00,GUC3945,PC-3286,Logon
2011-05-02 07:55:00,HLC1172,PC-7525,Logon
2011-05-02 07:55:00,IYM3865,PC-6217,Logon
2011-05-02 07:55:00,KQD0274,PC-4175,Logon
2011-05-02 07:55:00,LMH2801,PC-6445,Logon
2011-05-02 07:55:00,MDP0161,PC-0672,Logon
2011-05-02 07:55:00,OHC1892,PC-9628,Logon
2011-05-02 07:55:00,PKR1145,PC-1961,Logon
2011-05-02 07:55:00,POD0750,PC-2030,Logon
2011-05-02 07:55:00,QMV2796,PC-7229,Logon
2011-05-02 07:55:00,RJG3325,PC-1566,Logon
2011-05-02 07:55:00,SHB3512,PC-9060,Logon
2011-05-02 07:55:00,UDW0487,PC-3823,Logon
2011-05-02 07:55:00,VAB1526,PC-7156,Logon
2011-05-02 07:56:00,AAF0819,PC-8894,Logon
2011-05-02 07:56:00,ACS1921,PC-6938,Logon
2011-05-02 07:56:00,AKC1929,PC-3193,Logon
2011-05-02 07:56:00,BNF1110,PC-0619,Logon
2011-05-02 07:56:00,CAS1017,PC-8529,Logon
2011-05-02 07:56:00,CDW0986,PC-1715,Logon
2011-05-02 07:56:00,CIR1367,PC-6307,Logon
2011-05-02 07:56:00,CSP0483,PC-7505,Logon
2011-05-02 07:56:00,DKF2721,PC-2413,Logon
2011-05-02 07:56:00,FQL3629,PC-2977,Logon
2011-05-02 07:56:00,GSH1593,PC-0358,Logon
2011-05-02 07:56:00,IIW1595,PC-3234,Logon
2011-05-02 07:56:00,ISH0051,PC-8679,Logon
2011-05-02 07:56:00,KBP2753,PC-2556,Logon
2011-05-02 07:56:00,LIG2813,PC-4471,Logon
2011-05-02 07:56:00,MDB0680,PC-4922,Logon
2011-05-02 07:56:00,MNN1167,PC-5547,Logon
2011-05-02 07:56:00,MPY0478,PC-2524,Logon
2011-05-02 07:56:00,RHA3613,PC-8668,Logon
2011-05-02 07:56:00,SDH1556,PC-1870,Logon
2011-05-02 07:56:00,TDJ3138,PC-0550,Logon
2011-05-02 07:56:00,TGA2006,PC-7285,Logon
2011-05-02 07:56:00,VEB3671,PC-1038,Logon
2011-05-02 07:56:24,CAG3049,PC-0822,Logoff
2011-05-02 07:56:52,GCP2425,PC-9167,Logon
2011-05-02 07:57:00,CJM3315,PC-0055,Logon
2011-05-02 07:57:00,CXB2183,PC-1492,Logon
2011-05-02 07:57:00,KBG1117,PC-6532,Logon
2011-05-02 07:57:00,NSB1016,PC-3720,Logon
2011-05-02 07:57:00,SAR1883,PC-3288,Logon
2011-05-02 07:57:00,SHH0970,PC-8871,Logon
2011-05-02 07:57:00,TKK0628,PC-2926,Logon
2011-05-02 07:57:00,WSB1368,PC-9082,Logon
2011-05-02 07:57:00,XBL3922,PC-8979,Logon
2011-05-02 07:57:00,XGB1528,PC-0178,Logon
2011-05-02 07:57:00,ZMB3863,PC-8769,Logon
2011-05-02 07:57:42,BPN3051,PC-7465,Logoff
2011-05-02 07:58:00,AHK1988,PC-6481,Logon
2011-05-02 07:58:00,ANH3059,PC-6572,Logon
2011-05-02 07:58:00,BCS1604,PC-4008,Logon
2011-05-02 07:58:00,BYS3626,PC-8495,Logon
2011-05-02 07:58:00,CKM0405,PC-9855,Logon
2011-05-02 07:58:00,CMS1900,PC-4709,Logon
2011-05-02 07:58:00,IBP1616,PC-8035,Logon
2011-05-02 07:58:00,JMS0149,PC-2950,Logon
2011-05-02 07:58:00,MCK0435,PC-0678,Logon
2011-05-02 07:58:00,MLW2240,PC-1960,Logon
2011-05-02 07:58:00,NUK1513,PC-8913,Logon
2011-05-02 07:58:00,SJG1510,PC-1093,Logon
2011-05-02 07:58:00,WBS1592,PC-5871,Logon
2011-05-02 07:58:00,WDS2197,PC-7233,Logon
2011-05-02 07:58:00,XAB0627,PC-2560,Logon
2011-05-02 07:58:00,YKW3832,PC-2158,Logon
2011-05-02 07:58:03,GCP2425,PC-9167,Logoff
2011-05-02 07:59:00,ALB2395,PC-0143,Logon
2011-05-02 07:59:00,CSS1313,PC-0263,Logon
2011-05-02 07:59:00,DBF3582,PC-9568,Logon
2011-05-02 07:59:00,EFJ1685,PC-5902,Logon
2011-05-02 07:59:00,JNS3342,PC-9061,Logon
2011-05-02 07:59:00,MAH0438,PC-1199,Logon
2011-05-02 07:59:00,SOB0089,PC-6172,Logon
2011-05-02 07:59:00,UKS1465,PC-2696,Logon
2011-05-02 07:59:00,VSF0004,PC-4169,Logon
2011-05-02 07:59:00,YCL0824,PC-6421,Logon
2011-05-02 08:00:00,AAC0610,PC-1834,Logon
2011-05-02 08:00:00,ABP2917,PC-7947,Logon
2011-05-02 08:00:00,AGL1301,PC-7902,Logon
2011-05-02 08:00:00,AIH2535,PC-2315,Logon
2011-05-02 08:00:00,AJH0279,PC-3724,Logon
2011-05-02 08:00:00,AJH3517,PC-7463,Logon
2011-05-02 08:00:00,AJK0611,PC-3333,Logon
2011-05-02 08:00:00,AKB2312,PC-0937,Logon
2011-05-02 08:00:00,ASH1710,PC-4443,Logon
2011-05-02 08:00:00,BAB1619,PC-4282,Logon
2011-05-02 08:00:00,BGA2301,PC-1803,Logon
2011-05-02 08:00:00,BGH2861,PC-4726,Logon
2011-05-02 08:00:00,BHN2290,PC-5945,Logon
2011-05-02 08:00:00,BJP0186,PC-0148,Logon
2011-05-02 08:00:00,BNR2527,PC-4687,Logon
2011-05-02 08:00:00,BZS1344,PC-2985,Logon
2011-05-02 08:00:00,CAF3929,PC-2693,Logon
2011-05-02 08:00:00,CCF2298,PC-6995,Logon
2011-05-02 08:00:00,CFL0156,PC-8841,Logon
2011-05-02 08:00:00,CHC0252,PC-8009,Logon
2011-05-02 08:00:00,CIH0995,PC-3709,Logon
2011-05-02 08:00:00,CLM2776,PC-9422,Logon
2011-05-02 08:00:00,CRH3848,PC-9785,Logon
2011-05-02 08:00:00,CSM1554,PC-9631,Logon
2011-05-02 08:00:00,CSR0612,PC-8421,Logon
2011-05-02 08:00:00,CTG3770,PC-3586,Logon
2011-05-02 08:00:00,CTH0915,PC-3946,Logon
2011-05-02 08:00:00,DBT0141,PC-8774,Logon
2011-05-02 08:00:00,DBW3679,PC-8556,Logon
2011-05-02 08:00:00,DDW3361,PC-1356,Logon
2011-05-02 08:00:00,DHG1830,PC-6845,Logon
2011-05-02 08:00:00,DHR2541,PC-0849,Logon
2011-05-02 08:00:00,DMB2533,PC-5246,Logon
2011-05-02 08:00:00,DND3309,PC-9890,Logon
2011-05-02 08:00:00,DXM2433,PC-6451,Logon
2011-05-02 08:00:00,ECS3353,PC-6657,Logon
2011-05-02 08:00:00,EMS1736,PC-6648,Logon
2011-05-02 08:00:00,ETB0828,PC-6981,Logon
2011-05-02 08:00:00,FAH1566,PC-0541,Logon
2011-05-02 08:00:00,FCK3307,PC-2722,Logon
2011-05-02 08:00:00,FMN0013,PC-3869,Logon
2011-05-02 08:00:00,FPV3755,PC-0838,Logon
2011-05-02 08:00:00,FTS0246,PC-0884,Logon
2011-05-02 08:00:00,GAC2529,PC-9216,Logon
2011-05-02 08:00:00,GCN1743,PC-8848,Logon
2011-05-02 08:00:00,GGB3663,PC-6436,Logon
2011-05-02 08:00:00,GYO2169,PC-3793,Logon
2011-05-02 08:00:00,HJG2157,PC-4018,Logon
2011-05-02 08:00:00,HNB3661,PC-4657,Logon
2011-05-02 08:00:00,HQB0118,PC-7028,Logon
2011-05-02 08:00:00,IDW1211,PC-2526,Logon
2011-05-02 08:00:00,IKG3154,PC-1641,Logon
2011-05-02 08:00:00,JAC2001,PC-6621,Logon
2011-05-02 08:00:00,JBP0651,PC-0903,Logon
2011-05-02 08:00:00,JCC0571,PC-9685,Logon
2011-05-02 08:00:00,JCR1148,PC-2914,Logon
2011-05-02 08:00:00,JCW1332,PC-0160,Logon
2011-05-02 08:00:00,JFB2168,PC-3716,Logon
2011-05-02 08:00:00,JIB1218,PC-8659,Logon
2011-05-02 08:00:00,JKH3673,PC-5877,Logon
2011-05-02 08:00:00,JLL1204,PC-1114,Logon
2011-05-02 08:00:00,JMH0617,PC-6588,Logon
2011-05-02 08:00:00,JOB1328,PC-9382,Logon
2011-05-02 08:00:00,JRM1303,PC-7533,Logon
2011-05-02 08:00:00,JTJ0597,PC-7201,Logon
2011-05-02 08:00:00,JYM3047,PC-4227,Logon
2011-05-02 08:00:00,KDH1284,PC-4888,Logon
2011-05-02 08:00:00,KGD2603,PC-2206,Logon
2011-05-02 08:00:00,KSP1288,PC-1601,Logon
2011-05-02 08:00:00,KZM2602,PC-6413,Logon
2011-05-02 08:00:00,LAS3757,PC-8702,Logon
2011-05-02 08:00:00,LDH0574,PC-9507,Logon
2011-05-02 08:00:00,LER3942,PC-8408,Logon
2011-05-02 08:00:00,LGM2170,PC-8358,Logon
2011-05-02 08:00:00,LLJ1243,PC-7953,Logon
2011-05-02 08:00:00,LXG2919,PC-7151,Logon
2011-05-02 08:00:00,MAK1309,PC-4222,Logon
2011-05-02 08:00:00,MDS0285,PC-6719,Logon
