date,user,pc,activity,to_removable_media,from_removable_media
2011-05-02 09:38:44,YBJ0071,PC-1543,File Open,False,False
2011-05-02 09:38:47,NIB1197,PC-1352,File Open,False,False
2011-05-02 09:38:52,ORM1484,PC-6398,File Write,True,False
2011-05-02 09:38:58,NIB1197,PC-1352,File Copy,True,False
2011-05-02 09:38:58,TAB1870,PC-8355,File Copy,False,True
2011-05-02 09:39:01,MEW1406,PC-3134,File Delete,False,True
2011-05-02 09:39:02,YHB2355,PC-3250,File Delete,False,True
2011-05-02 09:39:17,TAB1870,PC-8355,File Delete,False,True
2011-05-02 09:39:21,RPS3617,PC-5963,File Delete,False,True
2011-05-02 09:39:24,MEW1406,PC-3134,File Delete,False,True
2011-05-02 09:39:39,DCB0401,PC-2094,File Delete,False,True
2011-05-02 09:39:45,TCM2403,PC-2105,File Copy,True,False
2011-05-02 09:39:46,BGA2301,PC-1803,File Open,False,False
2011-05-02 09:39:53,HIP0148,PC-3393,File Delete,False,True
2011-05-02 09:39:58,RKE1589,PC-7297,File Open,False,False
2011-05-02 09:40:06,AIL2511,PC-0640,File Open,False,False
2011-05-02 09:40:10,CRM0139,PC-8757,File Copy,True,False
2011-05-02 09:40:14,LAH3026,PC-2610,File Copy,False,True
2011-05-02 09:40:21,SIS3576,PC-7467,File Write,True,False
2011-05-02 09:40:24,WTG2109,PC-3783,File Delete,False,True
2011-05-02 09:40:45,TCM2403,PC-2105,File Open,False,True
2011-05-02 09:40:45,WTG2109,PC-3783,File Copy,False,True
2011-05-02 09:40:52,PGF3491,PC-4277,File Copy,True,False
2011-05-02 09:40:55,ANF3332,PC-8927,File Write,True,False
2011-05-02 09:40:56,BJV2631,PC-8293,File Delete,False,True
2011-05-02 09:41:17,TAB1870,PC-8355,File Open,False,False
2011-05-02 09:41:40,APA1788,PC-5022,File Copy,True,False
2011-05-02 09:41:50,NTF1342,PC-6155,File Delete,False,True
2011-05-02 09:42:04,GWM3260,PC-1775,File Write,True,False
2011-05-02 09:42:22,JHK3122,PC-4288,File Delete,False,True
2011-05-02 09:42:37,HGJ2592,PC-4177,File Copy,False,True
2011-05-02 09:42:41,MRS0368,PC-5093,File Open,False,False
2011-05-02 09:42:49,ATB1273,PC-5881,File Open,False,False
2011-05-02 09:43:02,HDB1666,PC-6793,File Open,False,False
2011-05-02 09:43:07,JRR0769,PC-7787,File Copy,True,False
2011-05-02 09:43:20,NIB1197,PC-1352,File Open,False,False
2011-05-02 09:43:23,GKB2807,PC-6822,File Copy,False,True
2011-05-02 09:43:38,ORM1484,PC-6398,File Open,False,True
2011-05-02 09:43:40,LNP3092,PC-9134,File Open,False,False
2011-05-02 09:43:45,LNP3092,PC-9134,File Open,False,False
2011-05-02 09:43:45,LNP3092,PC-9134,File Open,False,False
2011-05-02 09:43:49,MKR1339,PC-4814,File Copy,False,True
2011-05-02 09:43:50,BAR3420,PC-1756,File Open,False,False
2011-05-02 09:43:59,ACG3819,PC-6177,File Write,True,False
2011-05-02 09:44:29,ANL3024,PC-7640,File Open,False,False
2011-05-02 09:44:31,TGP1343,PC-6751,File Copy,True,False
2011-05-02 09:44:31,TGP1343,PC-6751,File Copy,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Open,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Copy,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Open,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Delete,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Delete,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Open,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Copy,False,True
2011-05-02 09:44:31,TGP1343,PC-6751,File Copy,True,False
2011-05-02 09:44:37,BJV2631,PC-8293,File Delete,False,True
2011-05-02 09:44:38,MRS0368,PC-5093,File Delete,False,True
2011-05-02 09:44:39,NIB1197,PC-1352,File Open,False,False
2011-05-02 09:45:20,NIB1197,PC-1352,File Open,False,False
2011-05-02 09:45:27,CRM0139,PC-8757,File Copy,False,True
2011-05-02 09:45:32,BBC3733,PC-0611,File Open,False,False
2011-05-02 09:46:00,ORM1484,PC-6398,File Write,True,False
2011-05-02 09:46:26,ORM1484,PC-6398,File Open,False,True
2011-05-02 09:46:27,CRM0139,PC-8757,File Copy,False,True
2011-05-02 09:46:28,HAG3196,PC-5594,File Copy,False,True
2011-05-02 09:46:28,LAH3026,PC-2610,File Open,False,True
2011-05-02 09:46:43,ORM1484,PC-6398,File Write,True,False
2011-05-02 09:46:45,ABD3426,PC-8657,File Write,True,False
2011-05-02 09:47:04,IGP2254,PC-0069,File Copy,False,True
2011-05-02 09:47:08,TAB1870,PC-8355,File Copy,False,True
2011-05-02 09:47:09,GKB2807,PC-6822,File Copy,True,False
2011-05-02 09:47:50,TGH3351,PC-0681,File Open,False,False
2011-05-02 09:47:50,TGH3351,PC-0681,File Open,False,False
2011-05-02 09:47:50,TGH3351,PC-0681,File Open,False,False
2011-05-02 09:47:50,TGH3351,PC-0681,File Open,False,False
2011-05-02 09:47:56,HIP0148,PC-3393,File Copy,True,False
2011-05-02 09:48:10,HAG3196,PC-5594,File Copy,False,True
2011-05-02 09:48:23,DEP0163,PC-2217,File Copy,False,True
2011-05-02 09:48:26,EIR1046,PC-9329,File Open,False,False
2011-05-02 09:48:26,EIR1046,PC-9329,File Open,False,False
2011-05-02 09:48:26,EIR1046,PC-9329,File Open,False,False
2011-05-02 09:48:26,EIR1046,PC-9329,File Open,False,False
2011-05-02 09:48:26,TGH3351,PC-0681,File Open,False,False
2011-05-02 09:48:28,TPS2595,PC-3753,File Open,False,False
2011-05-02 09:48:28,TPS2595,PC-3753,File Open,False,False
2011-05-02 09:48:32,OSC1925,PC-7224,File Open,False,True
2011-05-02 09:48:45,DJS1127,PC-6321,File Open,False,False
2011-05-02 09:48:45,DJS1127,PC-6321,File Open,False,False
2011-05-02 09:49:15,GIT2266,PC-2581,File Open,False,False
2011-05-02 09:49:18,DJS1127,PC-6321,File Open,False,False
2011-05-02 09:49:18,DJS1127,PC-6321,File Open,False,False
2011-05-02 09:49:18,DJS1127,PC-6321,File Open,False,False
2011-05-02 09:49:28,BRW0963,PC-8058,File Open,False,False
2011-05-02 09:49:28,NQO2712,PC-0856,File Open,False,False
2011-05-02 09:49:31,DAM0096,PC-7806,File Copy,False,True
2011-05-02 09:49:52,MRS0368,PC-5093,File Copy,True,False
2011-05-02 09:50:00,IGP2254,PC-0069,File Copy,True,False
2011-05-02 09:50:14,ZHT3869,PC-7161,File Open,False,False
2011-05-02 09:50:37,HAG3196,PC-5594,File Copy,True,False
2011-05-02 09:50:39,NQO2712,PC-0856,File Copy,True,False
2011-05-02 09:50:44,MRS0368,PC-5093,File Copy,False,True
2011-05-02 09:50:49,NIB1197,PC-1352,File Write,True,False
2011-05-02 09:51:14,NOE2965,PC-4936,File Copy,False,True
2011-05-02 09:51:22,HAG3196,PC-5594,File Delete,False,True
2011-05-02 09:51:50,BHE1709,PC-5144,File Open,False,False
2011-05-02 09:51:52,LLT0291,PC-1250,File Copy,True,False
2011-05-02 09:51:54,MJG2304,PC-8239,File Open,False,True
2011-05-02 09:52:04,HAG3196,PC-5594,File Delete,False,True
2011-05-02 09:52:12,LCP0344,PC-0780,File Delete,False,True
2011-05-02 09:52:32,HAG3196,PC-5594,File Copy,True,False
2011-05-02 09:52:32,MRS0368,PC-5093,File Copy,False,True
2011-05-02 09:52:33,DAM0096,PC-7806,File Copy,True,False
2011-05-02 09:52:38,DAM0096,PC-7806,File Open,False,True
2011-05-02 09:52:55,BHE1709,PC-5144,File Copy,True,False
2011-05-02 09:53:01,NQO2712,PC-0856,File Delete,False,True
2011-05-02 09:53:09,GLC3495,PC-4996,File Open,False,False
2011-05-02 09:53:09,GLC3495,PC-4996,File Open,False,False
2011-05-02 09:53:10,NIB1197,PC-1352,File Open,False,True
2011-05-02 09:53:10,WSE1949,PC-6887,File Open,False,False
2011-05-02 09:53:13,MSH1269,PC-0158,File Open,False,False
2011-05-02 09:53:17,CRM0139,PC-8757,File Copy,False,True
2011-05-02 09:53:18,MAR2386,PC-5153,File Open,False,False
2011-05-02 09:53:23,PPP1295,PC-2585,File Copy,False,True
2011-05-02 09:53:43,MIC2325,PC-7190,File Copy,True,False
2011-05-02 09:53:44,MAR2386,PC-5153,File Copy,True,False
2011-05-02 09:53:57,NIB1197,PC-1352,File Delete,False,True
2011-05-02 09:54:00,OSC1925,PC-7224,File Write,True,False
2011-05-02 09:54:03,DEP0163,PC-2217,File Write,True,False
2011-05-02 09:54:10,MIC2325,PC-7190,File Copy,False,True
2011-05-02 09:54:13,CSM1554,PC-9631,File Copy,True,False
2011-05-02 09:54:15,CCL1770,PC-3219,File Open,False,False
2011-05-02 09:54:15,CRP3682,PC-6073,File Copy,False,True
2011-05-02 09:54:55,JCL0446,PC-6384,File Open,False,False
2011-05-02 09:54:56,MAR2386,PC-5153,File Delete,False,True
2011-05-02 09:55:04,CMT0267,PC-4112,File Open,False,True
2011-05-02 09:55:22,LCP0344,PC-0780,File Copy,True,False
2011-05-02 09:55:27,ROH1347,PC-1449,File Delete,False,True
2011-05-02 09:55:35,JCH3456,PC-6782,File Open,False,False
2011-05-02 09:55:45,HAG3196,PC-5594,File Copy,False,True
2011-05-02 09:55:46,BHE1709,PC-5144,File Copy,True,False
2011-05-02 09:55:46,OSC1925,PC-7224,File Copy,False,True
2011-05-02 09:55:48,NHP0412,PC-4099,File Open,False,False
2011-05-02 09:55:53,CSM1554,PC-9631,File Open,False,False
2011-05-02 09:55:57,ORM1484,PC-6398,File Copy,True,False
2011-05-02 09:56:09,MIC2325,PC-7190,File Copy,True,False
2011-05-02 09:56:10,MJG2304,PC-8239,File Delete,False,True
2011-05-02 09:56:10,OSC1925,PC-7224,File Copy,True,False
2011-05-02 09:56:17,NIB1197,PC-1352,File Open,False,True
2011-05-02 09:56:34,CSM1554,PC-9631,File Copy,False,True
2011-05-02 09:56:34,GGM3737,PC-2531,File Copy,True,False
2011-05-02 09:57:04,ROH1347,PC-1449,File Copy,True,False
2011-05-02 09:57:05,NQO2712,PC-0856,File Copy,False,True
2011-05-02 09:57:24,BRG3267,PC-8439,File Write,True,False
2011-05-02 09:57:24,PPP1295,PC-2585,File Copy,False,True
2011-05-02 09:57:30,OMB3507,PC-2374,File Open,False,False
2011-05-02 09:57:44,NQO2712,PC-0856,File Copy,False,True
2011-05-02 09:57:45,MRS0368,PC-5093,File Copy,False,True
2011-05-02 09:57:46,JCL0446,PC-6384,File Open,False,True
2011-05-02 09:57:59,EYD2871,PC-9862,File Open,False,True
2011-05-02 09:58:09,MEW1406,PC-3134,File Delete,False,True
2011-05-02 09:58:11,USF1753,PC-9328,File Copy,False,True
2011-05-02 09:58:13,GSA3815,PC-1992,File Copy,False,True
2011-05-02 09:58:40,RVB0303,PC-3535,File Open,False,True
2011-05-02 09:58:41,MRS0368,PC-5093,File Copy,False,True
2011-05-02 09:58:44,HIP0148,PC-3393,File Write,True,False
2011-05-02 09:58:47,MEW1406,PC-3134,File Delete,False,True
2011-05-02 09:58:51,AMN0911,PC-5235,File Open,False,False
2011-05-02 09:58:56,NIB1197,PC-1352,File Copy,True,False
2011-05-02 09:59:07,DWB3085,PC-0733,File Delete,False,True
2011-05-02 09:59:16,EYD2871,PC-9862,File Open,False,False
2011-05-02 09:59:21,MIC2325,PC-7190,File Write,True,False
2011-05-02 09:59:23,CHM1561,PC-7046,File Copy,False,True
2011-05-02 09:59:30,KBP0899,PC-3987,File Open,False,False
2011-05-02 09:59:32,ARZ3464,PC-7507,File Delete,False,True
2011-05-02 09:59:32,CAP1971,PC-3410,File Open,False,False
2011-05-02 09:59:32,JCL0446,PC-6384,File Open,False,False
2011-05-02 09:59:36,GSA3815,PC-1992,File Copy,True,False
2011-05-02 09:59:36,KBP0899,PC-3987,File Open,False,False
2011-05-02 09:59:39,AKG2702,PC-1553,File Delete,False,True
2011-05-02 09:59:41,AIH2535,PC-2315,File Open,False,False
2011-05-02 09:59:41,AIH2535,PC-2315,File Open,False,False
2011-05-02 09:59:41,AIH2535,PC-2315,File Open,False,False
2011-05-02 09:59:45,CMT0267,PC-4112,File Delete,False,True
2011-05-02 09:59:47,KBP0899,PC-3987,File Delete,False,True
2011-05-02 09:59:48,KBP0899,PC-3987,File Copy,False,True
2011-05-02 09:59:48,OCH2853,PC-2512,File Copy,True,False
2011-05-02 09:59:48,YZC3244,PC-8635,File Open,False,False
2011-05-02 09:59:57,MHR0581,PC-8256,File Open,False,False
2011-05-02 09:59:58,CCC0491,PC-6637,File Open,False,False
2011-05-02 10:00:16,FKH0804,PC-8912,File Open,False,False
2011-05-02 10:00:22,BRD3314,PC-8310,File Copy,False,True
2011-05-02 10:00:27,KBP0899,PC-3987,File Delete,False,True
2011-05-02 10:00:34,NIB1197,PC-1352,File Delete,False,True
2011-05-02 10:00:40,KBP0899,PC-3987,File Copy,True,False
2011-05-02 10:00:47,NQO2712,PC-0856,File Delete,False,True
2011-05-02 10:00:56,NQO2712,PC-0856,File Copy,True,False
2011-05-02 10:01:01,LBG0407,PC-8245,File Write,True,False
2011-05-02 10:01:10,JHK3122,PC-4288,File Open,False,True
2011-05-02 10:01:28,KBP0899,PC-3987,File Write,True,False
2011-05-02 10:01:32,KBP0899,PC-3987,File Copy,False,True
2011-05-02 10:01:42,MEW1406,PC-3134,File Copy,False,True
2011-05-02 10:01:49,KBP0899,PC-3987,File Open,False,False
2011-05-02 10:01:51,KBP0899,PC-3987,File Write,True,False
2011-05-02 10:01:52,JEM0546,PC-0308,File Copy,False,True
2011-05-02 10:01:52,KBP0899,PC-3987,File Delete,False,True
2011-05-02 10:01:52,NQO2712,PC-0856,File Open,False,True
2011-05-02 10:01:55,JHK3122,PC-4288,File Open,False,False
2011-05-02 10:02:15,BSM2844,PC-2848,File Write,True,False
2011-05-02 10:02:15,MKR1339,PC-4814,File Open,False,False
2011-05-02 10:02:18,KBP0899,PC-3987,File Open,False,False
2011-05-02 10:02:19,KBP0899,PC-3987,File Write,True,False
2011-05-02 10:02:22,LBG0407,PC-8245,File Write,True,False
2011-05-02 10:02:23,KBP0899,PC-3987,File Delete,False,True
2011-05-02 10:02:25,BSM2844,PC-2848,File Delete,False,True
2011-05-02 10:02:27,NQO2712,PC-0856,File Copy,True,False
2011-05-02 10:02:30,DSN3186,PC-8672,File Open,False,False
2011-05-02 10:02:30,KCW2117,PC-8304,File Write,True,False
2011-05-02 10:02:36,GGM3737,PC-2531,File Open,False,False
2011-05-02 10:02:40,ROH1347,PC-1449,File Copy,True,False
2011-05-02 10:03:10,KBP0899,PC-3987,File Open,False,True
2011-05-02 10:03:12,GGM3737,PC-2531,File Open,False,False
2011-05-02 10:03:12,LLH3157,PC-7736,File Copy,False,True
2011-05-02 10:03:15,KLP0249,PC-8434,File Copy,True,False
2011-05-02 10:03:21,UKC0543,PC-0084,File Delete,False,True
2011-05-02 10:03:30,KBP0899,PC-3987,File Copy,False,True
2011-05-02 10:03:43,AKG2702,PC-1553,File Write,True,False
2011-05-02 10:03:43,CCC0491,PC-6637,File Open,False,False
2011-05-02 10:03:49,ARZ3464,PC-7507,File Delete,False,True
2011-05-02 10:03:59,NQO2712,PC-0856,File Copy,False,True
2011-05-02 10:04:02,KCW2117,PC-8304,File Write,True,False
2011-05-02 10:04:04,ROH1347,PC-1449,File Delete,False,True
2011-05-02 10:04:05,KBP0899,PC-3987,File Delete,False,True
2011-05-02 10:04:07,KCW2117,PC-8304,File Write,True,False
2011-05-02 10:04:08,HIP0148,PC-3393,File Open,False,True
2011-05-02 10:04:13,CRM0139,PC-8757,File Open,False,False
2011-05-02 10:04:13,GGM3737,PC-2531,File Delete,False,True
2011-05-02 10:04:14,DTG1294,PC-0327,File Open,False,True
2011-05-02 10:04:23,NIB1197,PC-1352,File Delete,False,True
2011-05-02 10:04:29,CMT0267,PC-4112,File Copy,False,True
2011-05-02 10:04:35,KCW2117,PC-8304,File Write,True,False
2011-05-02 10:04:35,OCH2853,PC-2512,File Copy,True,False
2011-05-02 10:04:38,KBP0899,PC-3987,File Copy,False,True
2011-05-02 10:04:38,UKC0543,PC-0084,File Open,False,False
2011-05-02 10:04:40,HIP0148,PC-3393,File Copy,False,True
2011-05-02 10:04:55,TCG0016,PC-8445,File Open,False,True
2011-05-02 10:04:57,KBP0899,PC-3987,File Write,True,False
2011-05-02 10:05:01,JCL0446,PC-6384,File Copy,True,False
2011-05-02 10:05:03,CMT0267,PC-4112,File Copy,False,True
2011-05-02 10:05:05,KCW2117,PC-8304,File Write,True,False
2011-05-02 10:05:06,UMF2894,PC-7216,File Copy,False,True
2011-05-02 10:05:39,ARH2097,PC-4152,File Open,False,False
2011-05-02 10:05:39,KBP0899,PC-3987,File Write,True,False
2011-05-02 10:05:44,KBP0899,PC-3987,File Open,False,True
2011-05-02 10:05:44,KBP0899,PC-3987,File Copy,False,True
2011-05-02 10:05:56,NEC2446,PC-0253,File Open,False,False
2011-05-02 10:06:02,UKC0543,PC-0084,File Delete,False,True
2011-05-02 10:06:05,LBG0407,PC-8245,File Open,False,True
2011-05-02 10:06:13,LBG0407,PC-8245,File Open,False,True
2011-05-02 10:06:14,CTH0737,PC-7446,File Copy,False,True
2011-05-02 10:06:15,KBP0899,PC-3987,File Copy,True,False
2011-05-02 10:06:25,KBP0899,PC-3987,File Copy,True,False
2011-05-02 10:06:25,UKC0543,PC-0084,File Delete,False,True
2011-05-02 10:06:26,JCL0446,PC-6384,File Copy,True,False
2011-05-02 10:06:33,JMB2246,PC-6965,File Copy,True,False
2011-05-02 10:06:40,UKC0543,PC-0084,File Copy,False,True
2011-05-02 10:06:48,JCL0446,PC-6384,File Copy,True,False
2011-05-02 10:06:50,UKC0543,PC-0084,File Copy,True,False
2011-05-02 10:06:52,UKC0543,PC-0084,File Open,False,False
2011-05-02 10:06:58,ROH1347,PC-1449,File Open,False,True
2011-05-02 10:07:07,EAH3107,PC-3850,File Open,False,False
2011-05-02 10:07:07,EAH3107,PC-3850,File Open,False,False
2011-05-02 10:07:07,EAH3107,PC-3850,File Open,False,False
2011-05-02 10:07:07,EAH3107,PC-3850,File Open,False,False
2011-05-02 10:07:17,KCG0979,PC-7422,File Delete,False,True
2011-05-02 10:07:29,MKR1339,PC-4814,File Delete,False,True
2011-05-02 10:07:32,KCG0979,PC-7422,File Open,False,True
2011-05-02 10:07:35,JRR0769,PC-7787,File Copy,True,False
2011-05-02 10:07:46,TPF1663,PC-1520,File Open,False,False
2011-05-02 10:07:47,NIB1197,PC-1352,File Copy,False,True
2011-05-02 10:07:50,KCG0979,PC-7422,File Copy,False,True
2011-05-02 10:07:58,WDD2677,PC-5115,File Copy,False,True
2011-05-02 10:08:25,NIB1197,PC-1352,File Copy,False,True
2011-05-02 10:08:58,GAF2480,PC-7235,File Delete,False,True
2011-05-02 10:09:12,IGP2254,PC-0069,File Delete,False,True
2011-05-02 10:09:17,MFK0902,PC-9063,File Open,False,False
2011-05-02 10:09:25,JMB2246,PC-6965,File Copy,True,False
2011-05-02 10:09:33,KCG0979,PC-7422,File Copy,False,True
2011-05-02 10:09:39,CMT0267,PC-4112,File Copy,False,True
2011-05-02 10:09:42,LLH3157,PC-7736,File Copy,False,True
2011-05-02 10:10:06,ZHF1006,PC-8447,File Delete,False,True
2011-05-02 10:10:14,KCG0979,PC-7422,File Copy,False,True
2011-05-02 10:10:33,ACH1910,PC-0328,File Open,False,False
2011-05-02 10:10:38,PGF3491,PC-4277,File Copy,False,True
2011-05-02 10:10:45,GMM0224,PC-4531,File Open,False,True
2011-05-02 10:10:48,KCG0979,PC-7422,File Delete,False,True
2011-05-02 10:10:51,IIW0036,PC-0487,File Open,False,False
2011-05-02 10:10:51,IIW0036,PC-0487,File Open,False,False
2011-05-02 10:11:13,JRR0769,PC-7787,File Copy,False,True
2011-05-02 10:11:13,STR3896,PC-7984,File Open,False,False
2011-05-02 10:11:15,KCG0979,PC-7422,File Open,False,True
2011-05-02 10:11:27,JMB2246,PC-6965,File Copy,False,True
2011-05-02 10:11:33,EIY2749,PC-4187,File Copy,True,False
2011-05-02 10:11:47,NIB1197,PC-1352,File Copy,True,False
2011-05-02 10:11:51,JCL0446,PC-6384,File Open,False,True
2011-05-02 10:11:54,MKR1339,PC-4814,File Copy,True,False
2011-05-02 10:11:59,XCL1792,PC-7186,File Delete,False,True
2011-05-02 10:12:01,LMG1061,PC-4278,File Open,False,False
2011-05-02 10:12:01,XCL1792,PC-7186,File Delete,False,True
2011-05-02 10:12:06,XCL1792,PC-7186,File Copy,True,False
2011-05-02 10:12:10,EIY2749,PC-4187,File Copy,False,True
2011-05-02 10:12:14,KCG0979,PC-7422,File Delete,False,True
2011-05-02 10:12:40,JCL0446,PC-6384,File Copy,False,True
2011-05-02 10:12:44,XCL1792,PC-7186,File Delete,False,True
2011-05-02 10:12:55,VKA1118,PC-2952,File Open,False,False
2011-05-02 10:12:55,XCL1792,PC-7186,File Copy,True,False
2011-05-02 10:12:57,XCL1792,PC-7186,File Copy,True,False
2011-05-02 10:13:14,VCV2521,PC-2244,File Open,False,False
2011-05-02 10:13:18,XCL1792,PC-7186,File Delete,False,True
2011-05-02 10:13:43,VCV2521,PC-2244,File Write,True,False
2011-05-02 10:13:54,EYD2871,PC-9862,File Open,False,True
2011-05-02 10:13:59,MNW1733,PC-6604,File Copy,False,True
2011-05-02 10:14:12,CJM0273,PC-3471,File Open,False,False
2011-05-02 10:14:23,JHF1278,PC-4691,File Open,False,False
2011-05-02 10:14:23,JHF1278,PC-4691,File Open,False,False
2011-05-02 10:14:23,JHF1278,PC-4691,File Open,False,False
2011-05-02 10:14:23,JHF1278,PC-4691,File Open,False,False
2011-05-02 10:14:25,YNW2855,PC-0624,File Delete,False,True
2011-05-02 10:14:40,VHG3993,PC-6500,File Copy,True,False
2011-05-02 10:14:41,CMT0267,PC-4112,File Write,True,False
2011-05-02 10:14:43,JHK3122,PC-4288,File Copy,False,True
2011-05-02 10:14:45,KLP0249,PC-8434,File Open,False,False
2011-05-02 10:14:50,VCV2521,PC-2244,File Delete,False,True
2011-05-02 10:14:52,UKS1465,PC-2696,File Open,False,False
2011-05-02 10:14:58,KCG0979,PC-7422,File Delete,False,True
2011-05-02 10:14:59,ROH1347,PC-1449,File Copy,True,False
2011-05-02 10:15:12,LRS2996,PC-4651,File Copy,True,False
2011-05-02 10:15:20,ARH2097,PC-4152,File Open,False,False
2011-05-02 10:15:44,YHD0593,PC-1032,File Open,False,False
2011-05-02 10:15:48,LRS2996,PC-4651,File Write,True,False
2011-05-02 10:15:52,DBF3582,PC-9568,File Open,False,False
2011-05-02 10:15:53,ACV1946,PC-5274,File Delete,False,True
2011-05-02 10:16:18,LER3942,PC-8408,File Write,True,False
2011-05-02 10:16:19,ACS1921,PC-6938,File Write,True,False
2011-05-02 10:16:33,ZHF1006,PC-8447,File Copy,False,True
2011-05-02 10:16:36,CJM0273,PC-3471,File Delete,False,True
2011-05-02 10:16:39,JKD1115,PC-5582,File Open,False,False
2011-05-02 10:16:39,JKD1115,PC-5582,File Open,False,False
2011-05-02 10:16:39,JKD1115,PC-5582,File Open,False,False
2011-05-02 10:16:39,JKD1115,PC-5582,File Open,False,False
2011-05-02 10:16:40,CMT0267,PC-4112,File Open,False,False
2011-05-02 10:16:41,LRS2996,PC-4651,File Delete,False,True
2011-05-02 10:16:42,AED1421,PC-0707,File Copy,False,True
2011-05-02 10:16:48,BLB1876,PC-6138,File Copy,False,True
2011-05-02 10:16:48,VCV2521,PC-2244,File Copy,True,False
2011-05-02 10:16:57,VHG3993,PC-6500,File Copy,True,False
2011-05-02 10:17:06,JMB2246,PC-6965,File Delete,False,True
2011-05-02 10:17:06,ZHF1006,PC-8447,File Delete,False,True
2011-05-02 10:17:17,JHF1278,PC-4691,File Open,False,False
2011-05-02 10:17:23,CJM0273,PC-3471,File Open,False,True
2011-05-02 10:17:29,JTJ0597,PC-7201,File Open,False,False
2011-05-02 10:17:30,MCH3354,PC-0932,File Open,False,False
2011-05-02 10:17:45,EIY2749,PC-4187,File Open,False,True
2011-05-02 10:18:00,CJM0273,PC-3471,File Open,False,False
2011-05-02 10:18:12,NIB1197,PC-1352,File Open,False,False
2011-05-02 10:18:16,LER3942,PC-8408,File Delete,False,True
